time_ms,V_mV,m,h,n,I_inj_uA_per_cm2
14.77,-72.51386504160998,0.020651635816576322,0.48035469425825383,0.4058601263609607,0.0
14.780000000000001,-72.50268325222792,0.020680230949015145,0.48077409345631356,0.40552133019689773,0.0
14.790000000000001,-72.49149465620303,0.020708883327319867,0.48119255259047333,0.4051833578895847,0.0
14.8,-72.48029931986747,0.020737592907303756,0.4816100728844164,0.4048462082764945,0.0
14.81,-72.46909730958063,0.020766359644073366,0.4820266555612185,0.4045098801959702,0.0
14.82,-72.45788869172745,0.020795183492028423,0.48244230184334663,0.40417437248722055,0.0
14.83,-72.44667353271679,0.020824064404861765,0.4828570129526579,0.4038396839903154,0.0
14.84,-72.43545189897984,0.020853002335559267,0.4832707901103982,0.40350581354618087,0.0
14.85,-72.42422385696847,0.02088199723639981,0.48368363453720087,0.40317275999659513,0.0
14.86,-72.41298947315362,0.020911049058955265,0.4840955474530857,0.40284052218418365,0.0
14.870000000000001,-72.4017488140237,0.0209401577540905,0.4845065300774576,0.4025090989524148,0.0
14.88,-72.39050194608299,0.02096932327196339,0.48491658362910534,0.40217848914559556,0.0
14.89,-72.37924893585,0.020998545562024875,0.48532570932620034,0.4018486916088668,0.0
14.9,-72.36798984985589,0.02102782457301901,0.48573390838629543,0.4015197051881992,0.0
14.91,-72.35672475464287,0.021057160252983067,0.48614118202632367,0.40119152873038866,0.0
14.92,-72.34545371676263,0.021086552549247618,0.48654753146259705,0.4008641610830523,0.0
14.93,-72.3341768027747,0.021116001408436676,0.48695295791080523,0.4005376010946238,0.0
14.94,-72.32289407924492,0.021145506776467836,0.4873574625860144,0.40021184761434936,0.0
14.950000000000001,-72.3116056127438,0.021175068598552442,0.48776104670266607,0.39988689949228357,0.0
14.96,-72.300311469845,0.021204686819195764,0.4881637114745756,0.39956275557928495,0.0
14.97,-72.2890117171237,0.021234361382197215,0.4885654581149313,0.3992394147270121,0.0
14.98,-72.27770642115509,0.021264092230650584,0.4889662878362929,0.3989168757879193,0.0
14.99,-72.26639564851274,0.021293879306944263,0.4893662018505906,0.39859513761525267,0.0
15.0,-72.25507946576711,0.02132372255276154,0.48976520136912355,0.3982741990630459,0.0
15.01,-72.24375793948394,0.021353621909080873,0.4901632876025588,0.3979540589861164,0.0
15.02,-72.23243113622271,0.021383577316176194,0.4905604617609301,0.39763471624006125,0.0
15.030000000000001,-72.22109912253511,0.02141358871361726,0.4909567250536365,0.3973161696812531,0.0
15.040000000000001,-72.20976196496348,0.021443656040269987,0.4913520786894414,0.39699841816683645,0.0
15.05,-72.19841973003928,0.021473779234296823,0.491746523876471,0.39668146055472364,0.0
15.06,-72.18707248428156,0.021503958233157146,0.49214006182221326,0.396365295703591,0.0
15.07,-72.17572029419541,0.02153419297360767,0.49253269373351677,0.3960499224728752,0.0
15.08,-72.1643632262705,0.021564483391702888,0.49292442081658927,0.3957353397227689,0.0
15.09,-72.15300134697947,0.02159482942279551,0.49331524427699674,0.3954215463142178,0.0
15.1,-72.14163472277647,0.021625231001536942,0.49370516531966196,0.3951085411089161,0.0
15.11,-72.13026342009566,0.021655688061877794,0.4940941851488634,0.39479632296930334,0.0
15.120000000000001,-72.11888750534968,0.021686200537068382,0.49448230496823387,0.3944848907585606,0.0
15.13,-72.10750704492816,0.021716768359659265,0.4948695259807596,0.3941742433406067,0.0
15.14,-72.09612210519624,0.021747391461501803,0.4952558493887788,0.39386437958009474,0.0
15.15,-72.08473275249308,0.021778069773748732,0.49564127639398053,0.39355529834240854,0.0
15.16,-72.07333905313035,0.02180880322685477,0.49602580819740355,0.39324699849365896,0.0
15.17,-72.0619410733908,0.021839591750577217,0.496409445999435,0.3929394789006805,0.0
15.18,-72.05053887952673,0.021870435273976613,0.4967921909998093,0.3926327384310278,0.0
15.19,-72.03913253775858,0.021901333725417388,0.49717404439760715,0.3923267759529722,0.0
15.200000000000001,-72.02772211427344,0.021932287032568533,0.49755500739125386,0.3920215903354983,0.0
15.21,-72.01630767522362,0.021963295122404317,0.4979350811785187,0.3917171804483006,0.0
15.22,-72.00488928672515,0.021994357921204997,0.4983142669565134,0.3914135451617801,0.0
15.23,-71.9934670148564,0.022025475354557556,0.49869256592169103,0.391110683347041,0.0
15.24,-71.98204092565662,0.02205664734735647,0.49906997926984503,0.3908085938758875,0.0
15.25,-71.97061108512447,0.022087873823804487,0.49944650819610775,0.39050727562082044,0.0
15.26,-71.95917755921667,0.02211915470741343,0.4998221538949495,0.390206727455034,0.0
15.27,-71.94774041384649,0.02215048992100501,0.5001969175601773,0.38990694825241273,0.0
15.280000000000001,-71.93629971488242,0.02218187938671169,0.5005708003849337,0.38960793688752826,0.0
15.290000000000001,-71.92485552814672,0.02221332302597752,0.500943803561696,0.3893096922356361,0.0
15.3,-71.91340791941403,0.022244820759559043,0.5013159282822744,0.3890122131726727,0.0
15.31,-71.90195695440994,0.022276372507526187,0.5016871757378116,0.3887154985752522,0.0
15.32,-71.89050269880967,0.022307978189263188,0.5020575471187811,0.38841954732066364,0.0
15.33,-71.87904521823664,0.02233963772346953,0.5024270436149865,0.38812435828686764,0.0
15.34,-71.86758457826109,0.022371351028160923,0.5027956664155601,0.38782993035249375,0.0
15.35,-71.85612084439873,0.02240311802067027,0.5031634167089618,0.38753626239683725,0.0
15.36,-71.84465408210939,0.022434938617648684,0.5035302956829784,0.3872433532998564,0.0
15.370000000000001,-71.8331843567956,0.022466812735066496,0.5038963045247217,0.3869512019421694,0.0
15.38,-71.82171173380131,0.022498740288214317,0.5042614444206283,0.3866598072050519,0.0
15.39,-71.81023627841051,0.022530721191704083,0.5046257165564577,0.38636916797043364,0.0
15.4,-71.79875805584592,0.02256275535947016,0.504989122117292,0.3860792831208962,0.0
15.41,-71.78727713126762,0.022594842704770416,0.5053516622875339,0.3857901515396698,0.0
15.42,-71.77579356977172,0.022626983140187375,0.5057133382509066,0.38550177211063086,0.0
15.43,-71.76430743638912,0.022659176577629343,0.506074151190452,0.3852141437182993,0.0
15.44,-71.7528187960841,0.022691422928331574,0.5064341022885298,0.38492726524783577,0.0
15.450000000000001,-71.7413277137531,0.022723722102857453,0.5067931927268168,0.38464113558503893,0.0
15.46,-71.72983425422335,0.022756074011099695,0.5071514236863054,0.38435575361634317,0.0
15.47,-71.71833848225164,0.02278847856228157,0.5075087963473027,0.38407111822881573,0.0
15.48,-71.706840462523,0.022820935664958134,0.5078653118894296,0.38378722831015427,0.0
15.49,-71.69534025964944,0.022853445227017502,0.5082209714916196,0.38350408274868447,0.0
15.5,-71.68383793816867,0.02288600715568212,0.5085757763321178,0.38322168043335736,0.0
15.51,-71.67233356254283,0.02291862135751006,0.5089297275884799,0.382940020253747,0.0
15.52,-71.66082719715729,0.02295128773839635,0.5092828264375712,0.3826591011000481,0.0
15.530000000000001,-71.64931890631932,0.022984006203574294,0.5096350740555655,0.38237892186307343,0.0
15.540000000000001,-71.63780875425691,0.02301677665761685,0.5099864716179443,0.38209948143425176,0.0
15.55,-71.62629680511749,0.023049599004437975,0.5103370202994956,0.3818207787056253,0.0
15.56,-71.61478312296674,0.023082473147294048,0.5106867212743129,0.3815428125698475,0.0
15.57,-71.60326777178736,0.02311539898878527,0.5110355757157945,0.38126558192018084,0.0
15.58,-71.59175081547785,0.0231483764308571,0.5113835847966421,0.3809890856504944,0.0
15.59,-71.58023231785131,0.023181405374801695,0.5117307496888603,0.3807133226552618,0.0
15.6,-71.56871234263426,0.0232144857212594,0.5120770715637553,0.3804382918295592,0.0
15.610000000000001,-71.5571909534654,0.02324761737022021,0.5124225515919337,0.3801639920690627,0.0
15.620000000000001,-71.54566821389447,0.023280800221025303,0.5127671909433025,0.3798904222700467,0.0
15.63,-71.5341441873811,0.023314034172368544,0.513110990787067,0.37961758132938156,0.0
15.64,-71.52261893729356,0.023347319122298038,0.5134539522917307,0.3793454681445316,0.0
15.65,-71.51109252690765,0.023380654968217694,0.5137960766250941,0.379074081613553,0.0
15.66,-71.49956501940555,0.0234140416068888,0.5141373649542534,0.378803420635092,0.0
15.67,-71.48803647787467,0.023447478934431623,0.5144778184456006,0.3785334841083827,0.0
15.68,-71.47650696530651,0.02348096684632703,0.5148174382648213,0.3782642709332454,0.0
15.69,-71.46497654459553,0.02351450523741812,0.5151562255768948,0.37799578001008427,0.0
15.700000000000001,-71.45344527853801,0.023548094001911872,0.5154941815460926,0.377728010239886,0.0
15.71,-71.44191322983097,0.023581733033380813,0.5158313073359782,0.3774609605242175,0.0
15.72,-71.43038046107104,0.02361542222476472,0.5161676041094052,0.3771946297652244,0.0
15.73,-71.41884703475334,0.023649161468372315,0.5165030730285176,0.376929016865629,0.0
15.74,-71.40731301327044,0.023682950655882985,0.516837715254748,0.3766641207287288,0.0
15.75,-71.39577845891122,0.023716789678348536,0.5171715319488172,0.3763999402583944,0.0
15.76,-71.38424343385987,0.023750678426194945,0.5175045242707332,0.3761364743590682,0.0
15.77,-71.3727080001947,0.023784616789224132,0.5178366933797907,0.37587372193576246,0.0
15.780000000000001,-71.36117221988722,0.02381860465661575,0.5181680404345694,0.37561168189405764,0.0
15.790000000000001,-71.34963615480099,0.023852641916929013,0.5184985665929345,0.3753503531401009,0.0
15.8,-71.33809986669058,0.0238867284581045,0.5188282730120345,0.3750897345806046,0.0
15.81,-71.3265634172006,0.023920864167466017,0.5191571608483014,0.37482982512284435,0.0
15.82,-71.31502686786462,0.02395504893172245,0.5194852312574496,0.3745706236746581,0.0
15.83,-71.30349028010411,0.023989282636969634,0.5198124853944747,0.37431212914444395,0.0
15.84,-71.29195371522754,0.02402356516869227,0.5201389244136532,0.3740543404411592,0.0
15.85,-71.28041723442925,0.024057896411765815,0.5204645494685417,0.3737972564743187,0.0
15.860000000000001,-71.26888089878855,0.02409227625045842,0.520789361711976,0.37354087615399334,0.0
15.870000000000001,-71.25734476926868,0.024126704568432873,0.5211133622960702,0.3732851983908088,0.0
15.88,-71.24580890671582,0.02416118124874855,0.5214365523722162,0.37303022209594416,0.0
15.89,-71.23427337185815,0.0241957061738634,0.5217589330910828,0.3727759461811305,0.0
15.9,-71.22273822530488,0.02423027922563594,0.522080505602615,0.3725223695586497,0.0
15.91,-71.21120352754525,0.02426490028532725,0.5224012710560333,0.37226949114133306,0.0
15.92,-71.19966933894766,0.024299569233603012,0.5227212305998329,0.37201730984256004,0.0
15.93,-71.18813571975863,0.024334285950535536,0.5230403853817831,0.3717658245762572,0.0
15.94,-71.17660273010198,0.024369050315605826,0.5233587365489265,0.3715150342568967,0.0
15.950000000000001,-71.16507042997777,0.024403862207705643,0.5236762852475783,0.37126493779949543,0.0
15.96,-71.15353887926153,0.024438721505139597,0.5239930326233255,0.3710155341196137,0.0
15.97,-71.14200813770324,0.024473628085627246,0.5243089798210268,0.37076682213335416,0.0
15.98,-71.13047826492648,0.024508581826305206,0.524624127984811,0.37051880075736066,0.0
15.99,-71.11894932042752,0.024543582603729294,0.5249384782580769,0.37027146890881735,0.0
16.0,-71.10742136357443,0.02457863029387666,0.5252520317834929,0.3700248255054474,0.0
16.01,-71.09589445360625,0.024613724772147967,0.5255647897029955,0.3697788694655122,0.0
16.02,-71.08436864963207,0.02464886591336955,0.5258767531577893,0.3695335997078102,0.0
16.03,-71.07284401063018,0.02468405359179561,0.5261879232883464,0.3692890151516761,0.0
16.04,-71.06132059544723,0.024719287681110425,0.5264983012344054,0.36904511471697987,0.0
16.05,-71.04979846279738,0.024754568054430565,0.526807888134971,0.36880189732412577,0.0
16.06,-71.0382776712615,0.024789894584307127,0.5271166851283134,0.36855936189405153,0.0
16.07,-71.02675827928627,0.024825267142727977,0.5274246933519675,0.36831750734822755,0.0
16.080000000000002,-71.01524034518343,0.024860685601120015,0.5277319139427326,0.3680763326086559,0.0
16.09,-71.00372392712893,0.02489614983035145,0.5280383480366715,0.3678358365978698,0.0
16.1,-70.99220908316215,0.02493165970073409,0.5283439967691103,0.36759601823893245,0.0
16.11,-70.98069587118509,0.024967215082025644,0.5286488612746374,0.3673568764554367,0.0
16.12,-70.9691843489616,0.025002815843432034,0.5289529426871031,0.36711841017150393,0.0
16.13,-70.9576745741166,0.025038461853609726,0.5292562421396194,0.3668806183117837,0.0
16.14,-70.94616660413527,0.025074152980668073,0.5295587607645587,0.36664349980145283,0.0
16.15,-70.93466049636237,0.025109889092171666,0.5298604996935539,0.36640705356621484,0.0
16.16,-70.92315630800142,0.025145670055142712,0.5301614600574975,0.36617127853229925,0.0
16.17,-70.91165409611399,0.025181495736063403,0.5304616429865416,0.3659361736264611,0.0
16.18,-70.90015391761894,0.025217366000878313,0.5307610496100966,0.36570173777598025,0.0
16.19,-70.8886558292917,0.025253280714996808,0.5310596810568312,0.365467969908661,0.0
16.2,-70.87715988776357,0.025289239743295465,0.5313575384546719,0.3652348689528313,0.0
16.21,-70.86566614952099,0.025325242950120487,0.5316546229308022,0.3650024338373425,0.0
16.22,-70.85417467090483,0.02536129019929017,0.5319509356116625,0.3647706634915686,0.0
16.23,-70.84268550810971,0.025397381354097335,0.5322464776229493,0.3645395568454062,0.0
16.240000000000002,-70.83119871718333,0.02543351627731181,0.532541250089615,0.3643091128292735,0.0
16.25,-70.81971435402573,0.025469694831182898,0.532835254135867,0.36407933037411044,0.0
16.26,-70.80823247438872,0.025505916877441876,0.5331284908851678,0.36385020841137805,0.0
16.27,-70.7967531338751,0.025542182277304485,0.5334209614602341,0.363621745873058,0.0
16.28,-70.78527638793811,0.02557849089147345,0.5337126669830368,0.3633939416916525,0.0
16.29,-70.77380229188073,0.025614842580140993,0.5340036085747999,0.3631667948001838,0.0
16.3,-70.76233090085503,0.025651237202991384,0.5342937873560009,0.36294030413219397,0.0
16.31,-70.7508622698616,0.02568767461920347,0.5345832044463696,0.3627144686217446,0.0
16.32,-70.73939645374887,0.02572415468745324,0.5348718609648884,0.36248928720341667,0.0
16.330000000000002,-70.72793350721254,0.025760677265916385,0.5351597580297912,0.3622647588123101,0.0
16.34,-70.71647348479496,0.02579724221227088,0.5354468967585636,0.3620408823840437,0.0
16.35,-70.70501644088452,0.025833849383699568,0.5357332782679421,0.36181765685475503,0.0
16.36,-70.6935624297151,0.025870498636892756,0.536018903673914,0.3615950811611002,0.0
16.37,-70.68211150536543,0.02590718982805082,0.5363037740917168,0.3613731542402536,0.0
16.38,-70.67066372175859,0.025943922812886825,0.5365878906358381,0.3611518750299081,0.0
16.39,-70.65921913266138,0.025980697446629154,0.5368712544200148,0.3609312424682745,0.0
16.4,-70.64777779168384,0.026017513584024137,0.5371538665572334,0.360711255494082,0.0
16.41,-70.63633975227862,0.0260543710793387,0.537435728159729,0.36049191304657774,0.0
16.42,-70.62490506774049,0.02609126978636301,0.5377168403389851,0.36027321406552687,0.0
16.43,-70.61347379120582,0.026128209558413155,0.537997204205734,0.36005515749121275,0.0
16.44,-70.60204597565203,0.02616519024833381,0.5382768208699554,0.3598377422644367,0.0
16.45,-70.59062167389709,0.0262022117085009,0.5385556914408768,0.35962096732651816,0.0
16.46,-70.57920093859899,0.02623927379082432,0.5388338170269728,0.3594048316192948,0.0
16.47,-70.56778382225527,0.026276376346750608,0.539111198735965,0.3591893340851225,0.0
16.48,-70.55637037720253,0.026313519227265665,0.539387837674822,0.3589744736668755,0.0
16.490000000000002,-70.54496065561594,0.02635070228289746,0.5396637349497584,0.35876024930794653,0.0
16.5,-70.53355470950876,0.026387925363718756,0.539938891666235,0.35854665995224694,0.0
16.51,-70.52215259073188,0.026425188319349844,0.5402133089289586,0.3583337045442069,0.0
16.52,-70.51075435097336,0.026462490998961273,0.5404869878418814,0.35812138202877547,0.0
16.53,-70.49936004175797,0.0264998332512766,0.5407599295082012,0.357909691351421,0.0
16.54,-70.48796971444678,0.02653721492457515,0.5410321350303604,0.3576986314581311,0.0
16.55,-70.47658342023671,0.026574635866694753,0.5413036055100467,0.3574882012954131,0.0
16.56,-70.46520121016009,0.026612095925034537,0.5415743420481921,0.3572783998102943,0.0
16.57,-70.45382313508424,0.02664959494655768,0.5418443457449731,0.3570692259503221,0.0
16.580000000000002,-70.44244924571109,0.02668713277779421,0.5421136176998101,0.3568606786635644,0.0
16.59,-70.43107959257676,0.026724709264843775,0.5423821590113679,0.35665275689861,0.0
16.6,-70.41971422605118,0.02676232425337844,0.5426499707775544,0.3564454596045687,0.0
16.61,-70.40835319633767,0.0267999775886455,0.5429170540955215,0.35623878573107204,0.0
16.62,-70.39699655347258,0.026837669115470263,0.543183410061664,0.35603273422827325,0.0
16.63,-70.38564434732493,0.026875398678258885,0.5434490397716203,0.355827304046848,0.0
16.64,-70.37429662759604,0.026913166121001166,0.5437139443202713,0.3556224941379945,0.0
16.65,-70.36295344381917,0.026950971287273393,0.5439781248017409,0.3554183034534344,0.0
16.66,-70.35161484535918,0.026988814020241152,0.5442415823093956,0.3552147309454126,0.0
16.67,-70.3402808814122,0.02702669416266217,0.5445043179358441,0.3550117755666984,0.0
16.68,-70.32895160100526,0.027064611556889148,0.5447663327729376,0.3548094362705854,0.0
16.69,-70.31762705299602,0.027102566044872618,0.5450276279117694,0.3546077120108925,0.0
16.7,-70.3063072860724,0.027140557468163774,0.5452882044426747,0.3544066017419639,0.0
16.71,-70.2949923487523,0.027178585667917338,0.5455480634552304,0.3542061044186703,0.0
16.72,-70.28368228938334,0.027216650484894415,0.5458072060382555,0.35400621899640883,0.0
16.73,-70.27237715614245,0.02725475175946535,0.5460656332798103,0.353806944431104,0.0
16.740000000000002,-70.26107699703573,0.0272928893316126,0.5463233462671966,0.3536082796792082,0.0
16.75,-70.24978185989805,0.027331063040933603,0.5465803460869576,0.3534102236977023,0.0
16.76,-70.23849179239285,0.027369272726643655,0.5468366338248778,0.35321277544409624,0.0
16.77,-70.22720684201185,0.02740751822757878,0.5470922105659828,0.35301593387642977,0.0
16.78,-70.21592705607482,0.02744579938219862,0.5473470773945391,0.35281969795327306,0.0
16.79,-70.20465248172928,0.027484116028589314,0.5476012353940546,0.35262406663372736,0.0
16.8,-70.19338316595034,0.02752246800446639,0.5478546856472776,0.3524290388774257,0.0
16.81,-70.18211915554036,0.027560855147177654,0.5481074292361975,0.3522346136445337,0.0
16.82,-70.17086049712884,0.02759927729370609,0.5483594672420443,0.3520407898957501,0.0
16.830000000000002,-70.15960723717211,0.02763773428067274,0.548610800745289,0.3518475665923077,0.0
16.84,-70.14835942195319,0.02767622594433963,0.5488614308256429,0.351654942695974,0.0
16.85,-70.13711709758151,0.027714752120612644,0.5491113585620578,0.35146291716905215,0.0
16.86,-70.1258803099928,0.027753312645044454,0.5493605850327264,0.3512714889743814,0.0
16.87,-70.11464910494881,0.027791907352837403,0.5496091113150818,0.35108065707533814,0.0
16.88,-70.10342352803724,0.027830536078846432,0.5498569384857973,0.3508904204358368,0.0
16.89,-70.09220362467146,0.027869198657581976,0.5501040676207869,0.35070077802033056,0.0
16.9,-70.08098944009038,0.027907894923212884,0.5503504997952049,0.35051172879381215,0.0
16.91,-70.06978101935832,0.02794662470956933,0.550596236083446,0.35032327172181477,0.0
16.92,-70.0585784073648,0.02798538785014573,0.5508412775591452,0.3501354057704131,0.0
16.93,-70.04738164882448,0.02802418417810365,0.5510856252951782,0.3499481299062239,0.0
16.94,-70.03619078827694,0.028063013526274733,0.5513292803636608,0.3497614430964073,0.0
16.95,-70.02500587008656,0.02810187572716361,0.5515722438359493,0.34957534430866727,0.0
16.96,-70.01382693844245,0.028140770612950818,0.5518145167826403,0.34938983251125305,0.0
16.97,-70.00265403735827,0.02817969801549572,0.5520561002735708,0.3492049066729597,0.0
16.98,-69.99148721067216,0.028218657766339424,0.5522969953778184,0.34902056576312934,0.0
16.990000000000002,-69.98032650204662,0.028257649696707708,0.5525372031637013,0.34883680875165185,0.0
17.0,-69.96917195496843,0.028296673637513932,0.5527767246987777,0.34865363460896615,0.0
17.01,-69.95802361274852,0.028335729419361952,0.5530155610498468,0.34847104230606096,0.0
17.02,-69.94688151852195,0.028374816872549058,0.5532537132829483,0.34828903081447604,0.0
17.03,-69.93574571524776,0.028413935827068876,0.5534911824633624,0.348107599106303,0.0
17.04,-69.92461624570899,0.028453086112614292,0.5537279696556101,0.3479267461541866,0.0
17.05,-69.91349315251252,0.028492267558580368,0.5539640759234532,0.34774647093132555,0.0
17.06,-69.9023764780891,0.028531479994067264,0.5541995023298941,0.34756677241147366,0.0
17.07,-69.89126626469324,0.028570723247883144,0.5544342499371764,0.34738764956894097,0.0
17.080000000000002,-69.88016255440323,0.0286099971485471,0.5546683198067844,0.34720910137859495,0.0
17.09,-69.86906538912102,0.028649301524292056,0.5549017129994438,0.3470311268158613,0.0
17.1,-69.85797481057229,0.02868863620306769,0.5551344305751209,0.34685372485672533,0.0
17.11,-69.84689086030633,0.028728001012543337,0.5553664735930237,0.34667689447773303,0.0
17.12,-69.83581357969611,0.028767395780110897,0.5555978431116013,0.3465006346559921,0.0
17.13,-69.82474300993822,0.028806820332887745,0.5558285401885443,0.34632494436917327,0.0
17.14,-69.81367919205287,0.02884627449771963,0.556058565880785,0.3461498225955113,0.0
17.150000000000002,-69.80262216688394,0.028885758101183583,0.5562879212444968,0.3459752683138063,0.0
17.16,-69.79157197509892,0.028925270969590813,0.5565166073350953,0.34580128050342485,0.0
17.17,-69.78052865718898,0.028964812928989603,0.5567446252072381,0.3456278581443011,0.0
17.18,-69.76949225346898,0.02900438380516821,0.5569719759148244,0.34545500021693815,0.0
17.19,-69.75846280407748,0.029043983423657754,0.5571986605109956,0.34528270570240915,0.0
17.2,-69.74744034897681,0.029083611609735098,0.5574246800481357,0.34511097358235865,0.0
17.21,-69.7364249279531,0.02912326818842575,0.5576500355778709,0.3449398028390037,0.0
17.22,-69.72541658061628,0.029162952984506735,0.5578747281510696,0.34476919245513515,0.0
17.23,-69.71441534640024,0.029202665822509473,0.5580987588178437,0.3445991414141189,0.0
17.240000000000002,-69.7034212645628,0.029242406526722657,0.5583221286275472,0.34442964869989723,0.0
17.25,-69.6924343741858,0.029282174921195125,0.5585448386287774,0.34426071329699,0.0
17.26,-69.68145471417516,0.02932197082973873,0.5587668898693747,0.34409233419049595,0.0
17.27,-69.67048232326104,0.029361794075931192,0.5589882833964231,0.34392451036609406,0.0
17.28,-69.6595172399978,0.02940164448311898,0.5592090202562499,0.34375724081004483,0.0
17.29,-69.64855950276419,0.02944152187442015,0.5594291014944258,0.3435905245091915,0.0
17.3,-69.6376091497634,0.029481426072727194,0.559648528155766,0.3434243604509615,0.0
17.31,-69.62666621902319,0.029521356900709898,0.5598673012843293,0.3432587476233677,0.0
17.32,-69.61573074839596,0.029561314180818178,0.5600854219234187,0.3430936850150099,0.0
17.330000000000002,-69.6048027755589,0.029601297735284922,0.560302891115582,0.34292917161507597,0.0
17.34,-69.5938823380141,0.029641307386128815,0.5605197099026112,0.34276520641334335,0.0
17.35,-69.58296947308867,0.029681342955157168,0.5607358793255436,0.3426017884001803,0.0
17.36,-69.5720642179349,0.029721404263968743,0.560951400424661,0.34243891656654746,0.0
17.37,-69.56116660953033,0.029761491133956566,0.5611662742394908,0.34227658990399906,0.0
17.38,-69.550276684678,0.02980160338631074,0.5613805018088058,0.3421148074046844,0.0
17.39,-69.5393944800065,0.02984174084202125,0.5615940841706245,0.3419535680613493,0.0
17.400000000000002,-69.52852003197016,0.02988190332188076,0.5618070223622111,0.3417928708673373,0.0
17.41,-69.51765337684922,0.029922090646487407,0.5620193174200763,0.3416327148165913,0.0
17.42,-69.50679455075002,0.0299623026362476,0.5622309703799766,0.34147309890365485,0.0
17.43,-69.49594358960509,0.03000253911137878,0.5624419822769157,0.3413140221236736,0.0
17.44,-69.48510052917342,0.030042799891912213,0.5626523541451437,0.3411554834723969,0.0
17.45,-69.47426540504057,0.03008308479769575,0.562862087018158,0.34099748194617885,0.0
17.46,-69.4634382526189,0.03012339364839659,0.5630711819287032,0.34084001654198026,0.0
17.47,-69.45261910714775,0.03016372626350405,0.5632796399087715,0.34068308625736965,0.0
17.48,-69.44180800369367,0.030204082462332287,0.563487461989603,0.340526690090525,0.0
17.490000000000002,-69.43100497715052,0.030244462064023054,0.5636946492016857,0.3403708270402351,0.0
17.5,-69.4202100622398,0.030284864887548443,0.563901202574756,0.34021549610590096,0.0
17.51,-69.40942329351083,0.030325290751713602,0.564107123137799,0.34006069628753754,0.0
17.52,-69.3986447053409,0.030365739475159456,0.5643124119190487,0.339906426585775,0.0
17.53,-69.3878743319356,0.03040621087636542,0.564517069945988,0.3397526860018603,0.0
17.54,-69.37711220732898,0.03044670477365211,0.5647210982453496,0.3395994735376586,0.0
17.55,-69.36635836538379,0.03048722098518403,0.5649244978431155,0.33944678819565494,0.0
17.56,-69.35561283979173,0.030527759328972275,0.565127269764518,0.33929462897895546,0.0
17.57,-69.34487566407373,0.0305683196228772,0.5653294150340396,0.33914299489128924,0.0
17.580000000000002,-69.3341468715801,0.030608901684611108,0.5655309346754132,0.33899188493700966,0.0
17.59,-69.32342649549092,0.030649505331740903,0.5657318297116227,0.33884129812109587,0.0
17.6,-69.31271456881618,0.030690130381690755,0.5659321011649032,0.3386912334491544,0.0
17.61,-69.3020111243961,0.03073077665174475,0.5661317500567413,0.3385416899274208,0.0
17.62,-69.29131619490141,0.03077144395904952,0.5663307774078752,0.33839266656276085,0.0
17.63,-69.28062981283358,0.03081213212061689,0.5665291842382951,0.33824416236267246,0.0
17.64,-69.26995201052512,0.030852840953326497,0.5667269715672439,0.33809617633528705,0.0
17.650000000000002,-69.25928282013987,0.030893570273928396,0.5669241404132171,0.337948707489371,0.0
17.66,-69.2486222736733,0.03093431989904568,0.5671206917939632,0.3378017548343275,0.0
17.67,-69.23797040295275,0.03097508964517706,0.5673166267264839,0.3376553173801978,0.0
17.68,-69.22732723963779,0.031015879328699467,0.5675119462270346,0.33750939413766284,0.0
17.69,-69.21669281522044,0.03105668876587063,0.567706651311125,0.33736398411804513,0.0
17.7,-69.20606716102559,0.031097517772831637,0.5679007429935188,0.3372190863333098,0.0
17.71,-69.19545030821118,0.031138366165609496,0.5680942222882345,0.3370746997960666,0.0
17.72,-69.18484228776862,0.03117923376011969,0.5682870902085456,0.3369308235195712,0.0
17.73,-69.17424313052305,0.031220120372168716,0.5684793477669811,0.336787456517727,0.0
17.740000000000002,-69.1636528671337,0.031261025817456614,0.5686709959753254,0.3366445978050865,0.0
17.75,-69.15307152809417,0.031301949911579495,0.5688620358446193,0.336502246396853,0.0
17.76,-69.1424991437328,0.03134289247003203,0.5690524683851595,0.33636040130888223,0.0
17.77,-69.131935744213,0.03138385330820999,0.5692422946065001,0.3362190615576838,0.0
17.78,-69.12138135953356,0.03142483224141269,0.5694315155174517,0.3360782261604228,0.0
17.79,-69.11083601952903,0.03146582908484551,0.569620132126083,0.33593789413492176,0.0
17.8,-69.10029975387006,0.03150684365362235,0.5698081454397198,0.3357980644996616,0.0
17.81,-69.08977259206374,0.031547875762768074,0.5699955564649468,0.3356587362737838,0.0
17.82,-69.07925456345396,0.03158892522722098,0.5701823662076069,0.3355199084770916,0.0
17.830000000000002,-69.06874569722177,0.031629991861835245,0.570368575672802,0.33538158013005204,0.0
17.84,-69.05824602238576,0.03167107548138333,0.5705541858648934,0.33524375025379705,0.0
17.85,-69.04775556780238,0.0317121759005584,0.5707391977875022,0.3351064178701254,0.0
17.86,-69.03727436216637,0.03175329293397676,0.5709236124435093,0.3349695820015043,0.0
17.87,-69.0268024340111,0.031794426396180214,0.5711074308350564,0.33483324167107076,0.0
17.88,-69.01633981170897,0.03183557610163847,0.5712906539635461,0.33469739590263353,0.0
17.89,-69.00588652347177,0.031876741864751514,0.5714732828296418,0.33456204372067444,0.0
17.900000000000002,-68.99544259735107,0.031917923499851945,0.5716553184332691,0.3344271841503502,0.0
17.91,-68.98500806123863,0.031959120821207374,0.5718367617736153,0.3342928162174939,0.0
